page_id,page_title,text_id,content,flags,blob_id
7497,,60615,#REDIRECT [[Geschichte eines Unterganges (VIST)]],utf-8,8
7546,,61075,\'\'\'See:\'\'\'  [[Geschichte eines Unterganges (VIST)]]\n\n\n[[Category:Fiction / Individual Stories (German)]],utf-8,8
7547,,61076,#REDIRECT [[Geschichte in der DÃ¤mmerung (VIST)]],utf-8,8
7548,,61079,\'\'\'See:\'\'\' [[Geschichte in der DÃ¤mmerung (VIST)]]\n\n[[Category:Fiction / Individual Stories (German)]],utf-8,8
2738,,15306,"#REDIRECT [[Andreas-SalomÃ©, Lou]]",utf-8,2
3682,,26539,"\'\'\'[1944]: Erciyas Yayinlari, Ä°stanbul\'\'\'\n\n\'\'Gestapo mahpesinde\'\' [Schachnovelle]. Translated by SelÃ¢haddin GÃ¼zey. 63/(1)p. [DÃ¼nya saheserlerinden terÃ¼ume serisi, 45]. See: [[SatranÃ§]]\n\n\n[[Category:Fiction / Volumes (Turkish)]]",utf-8,4
3873,,28725,#REDIRECT [[GeÃ§miÅŸe Yolculuk. Ã–ykÃ¼ler]],utf-8,4
3871,,29490,"\'\'\'[2017]: Tekin YayÄ±nevi, Ä°stanbul\'\'\'\n\n\'\'GeÃ§miÅŸe Yolculuk. Ã–ykÃ¼ler\'\' [Die Reise in die Vergangenheit und andere ErzÃ¤hlungen]. Translated by Ahmet Arpad. Cover design by TuÄŸÃ§e EkmeÃ§i. 159p.\n\n\'\'\'Contents:\'\'\'\n<lst type=bracket start=1>\nStefan Zweig [A biographical sketch by Ahmet Arpad], pp. (5)-(6)\nAhmet Arpad [A biographical sketch], pp. (7)-(8)\nÄ°Ã§indekiler [Table of Contents], p. (10)\nÃ‡evirmenin Ã–nsÃ¶zÃ¼: Stefan Zweig ve DÃ¼ÅŸsel Kent Salzburg [Translator\'s foreword: Stefan Zweig und die romantische Stadt Salzburg], pp. (11)-13\nGeÃ§miÅŸe Yolculuk [Die Reise in die Vergangenheit], pp. (15)-56\nWondrak [Wondrak], pp. (57)-83\nKarlarda [Im Schnee], pp. (85)-99\nUnutulmayacak Bir Ä°nsan [Ein Mensch, den man nicht vergiÃŸt], pp. (101)-108\nBaskÄ± [Der Zwang], pp. (109)-149\nYÃ¼rÃ¼yÃ¼ÅŸ [Die Wanderung], pp. (151)-159 \n</lst>\n\n\n\n[[Category:Fiction / Volumes (Turkish)]]",utf-8,4
3874,,28726,#REDIRECT [[GeÃ§miÅŸe Yolculuk. Ã–ykÃ¼ler]],utf-8,4
3875,,28727,#REDIRECT [[GeÃ§miÅŸe Yolculuk. Ã–ykÃ¼ler]],utf-8,4
3966,,28723,#REDIRECT [[GeÃ§miÅŸe Yolculuk. Ã–ykÃ¼ler]],utf-8,4
4134,,30248,"#REDIRECT [[Ghanim, Emad M. / Ä Änim, Ê¿ImÄd M.]]",utf-8,4
4133,,30249,"\'\'Einfluss und Rezeption deutscher Nachkriegsliteratur im arabischen Raum mit einem Schwerpunkt auf Wolfgang Borchert und Heinrich BÃ¶ll\'\'. Marburg University. PhD thesis, 2014. 371 p. On p. 355, Ghanim provides a list of nineteen Arabic translations of Zweigâ€™s works\n\nPublished online:\n\nhttp://archiv.ub.uni-marburg.de/diss/z2015/0084/pdf/deg.pdf \n\n\n[[Category:Secondary Literature / Authors (German)]]",utf-8,4
4972,,35327,"\'\'\'[2000]: Uitgeverij C. De Vries-Brouwers, Antwerpen [Antwerp] / Rotterdam\'\'\'\n\n\'\'Stefan Zweig: een Weense flaneur in Vlaanderen\'\' [Stefan Zweig. A Viennese FlÃ¢neur in Flanders]. 100p. Illustrated with photographs \n\n[[Category:Secondary Literature / Authors (Dutch)]]",utf-8,4
3723,,26863,"\""Austria\'s Oscar contender explores exile\'s tragic effect on Jewish writer Stefan Zweig\'\'. See: [[Vor der MorgenrÃ¶te]]\n\n\n[[Category:Secondary Literature / Authors (English)]]",utf-8,4
6763,,52326,"\""Que pensez-vous de la France? RÃ©ponse de Stefan Zweig\"" [Inquiry by Hector Ghilini. Translated into French by Broc-Dubard] in \'\'L\'Intransigeant\'\' [Paris], 20 January 1934, p. 2. Contains a photograph of Stefan Zweig\n\n\'\'\'Reprinted in:\'\'\'\n<lst type=bracket start=1>\n\""Pour la formation des Ã‰tats-Unis d\'Europe, la France est indispensable\"" in [[Stefan Zweig. L\'Esprit europÃ©en en exil]] [Paris, 2020], No. 11, pp. (117)-119. Translated into French by Jacques Le Rider\n\n\""Que pensez-vous de la France? RÃ©ponse de Stefan Zweig\"" [Inquiry by Hector Ghilini. Translated in French by Broc-Dubard] in [[Paroles d\'un EuropÃ©en]] [Toulouse/Paris, 2018], No. XVII, pp. 116-(118)\n\n\""Que pensez-vous de la France?...\"" \""Pour la formation des Ã‰tats-Unis d\'Europe, la France est indispensable\""... Ã©crit Stefan Zweig, l\'illustre Ã©crivain autrichien\"" [Inquiry by Hector Ghilini. Translated into French by Broc-Dubard] (1934) in [[\""Worte haben keine Macht mehr\""]] [Wien, 2019], No. 25, pp. 150-151. Commentary, p. 262\n</lst>\n\'\'\'German translation:\'\'\'\n<lst type=bracket stat=3>\n\""Was denken Sie Ã¼ber Frankreich?\""  \""Zur GrÃ¼ndung der Vereinigten Staaten von Europa ist Frankreich unerlÃ¤sslich\""... schreibt Stefan Zweig, der illustre Ã¶sterreichische Schriftsteller [Inquiry by Hector Ghilini] (1934) in [[\""Worte haben keine Macht mehr\""]] [Wien, 2019], No. 44, pp. 226-227\n</lst>\n\n\n[[Category:Secondary Literature / Authors (French)]]",utf-8,7
5969,,41035,"\""Ghofran\'s Reviews: Al-Khawf\"" [Ghofran\'s Reviews: Fear (Angst)] in  \'\'Goodreads\'\'  [San Francisco], 26 March 2018\n\n\""Ghofran\"" is either a pseudonym or the first name of the reviewer. \""Goodreads\"" is a social cataloging website for books, which is owned by \""Amazon.com, Inc.\""\n\nPublished online:\n\nhttps://www.goodreads.com/review/show/2328385598?book_show_action=true&from_review_page=1\n\nThis is a review of the Arabic translation\n\n\'\'Al-Khawf: nÅ«fÄ«lÄ\'\'  [Angst]. Translated by AbÅ« Bakr al-Ê¿AyyÄdÄ« [Boubaker Ayadi]. 1st edition. 83p. Tunis: MaskÄ«liyÄnÄ li-l-Nashr waÊ¾l-TawzÄ«Ê¿ [Masciliana Editions], 2017\n\n\n\n[[Category:Secondary Literature / Authors (Arabic)]]",utf-8,5
6719,,49667,"#REDIRECT [[Gide, AndrÃ© Paul Guillaume]]",utf-8,6
6720,,49666,"#REDIRECT [[Gide, AndrÃ© Paul Guillaume]]",utf-8,6
6718,,49682,"\'\'\'[1948-1954]: Ã‰ditions Gallimard, Paris\'\'\' [Reprinted 1960]\n\n\'\'Journal\'\'. 2 vols. [BibliothÃ¨que de la PlÃ©iade, 54]. Vol. 1 [1889-1939], p. 911 [31 January 1929], reference to Stefan Zweig\'s \'\'Volpone. ComÃ©die en cinq actes d\'aprÃ¨s Ben Jonson par Jules Romains et Stefan Zweig\'\' [1929] [\'\'Ben Jonsons \'Volpone\'. Eine lieblose KomÃ¶die in drei Akten\'\'] [1925]. Vol. 2 [1939-1949], p. 318 [8 January 1948], reference to Stefan Zweig\'s \'\'Castellio contre Calvin ou Conscience contre violence\'\' [1946] [\'\'Castellio gegen Calvin oder Ein Gewissen gegen die Gewalt\'\' [1936]\n\n\'\'\'Translations:\'\'\'\n\n\'\'\'English:\'\'\'\n\n\'\'The Journals of AndrÃ© Gide\'\'. Translated by Justin O\'Brien. 4 vols. New York: Alfred A. Knopf, 1948-1951. See Vol. 3 [1950], p. 41 and Vol. 4 [1951], p. 284\n\n\'\'\'German:\'\'\'\n\nAndrÃ© Gide. \'\'Tagebuch 1889-1939\'\'. 3 Vols. Translated by Maria Schaefer-RÃ¼melin. Stuttgart: Deutsche Verlags-Anstalt, 1950-1954. See Vol. 3 [1954], p. 170. \'\'Tagebuch 1939-1949\'\'. Translated by Maria Schaefer-RÃ¼melin and Gisela Schlientz. Stuttgart: Deutsche Verlags-Anstalt, 1967. See p. 391\n\n\n[[Category:Secondary Literature / Authors (French)]]",utf-8,6
2430,,12087,[[Category:Secondary Literature / Volumes (Portuguese)]],utf-8,2
2439,,12197,"#REDIRECT [[Gil, Maria de FÃ¡tima]]",utf-8,2
3546,,25496,"\""Ergebnisse. Ein Buch Lyrik\"" in \'\'Neue Hamburger Zeitung\'\' [Hamburg], 15 November 1902 [Signed \""st. z-g\""]. Review of: Franz Karl Ginzkey. \'\'Ergebnisse. Ein Buch Lyrik\'\'. Wien: Neue Literaturanstalt [Verlag neuer Lyrik], 1901\n\n\n\n[[Category:Essays / Individual Essays (German)]]",utf-8,4
6721,,49686,"\'\'\'[1924]: Reclam-Verlag, Leipzig\'\'\'\n\n\'\'Brigitte und Regine und andere Dichtungen\'\'. Afterword by Stefan Zweig. 76/(1)p. [Universal-Bibliothek, 6453]. Frequent reprints without specific dates. Stefan Zweig\'s \""Nachwort\"", pp. 73-76\n\n\n[[Category:Forewords and Afterwords]]",utf-8,6
3749,,27486,"\""Stefan Zweig: Nowela szachowa\"" in Jerzy GiÅ¼ycki. \'\'Z szachami przez wieki I kraje\'\'. Warszawa: Sport I Turystyka, 1960, pp. 230-234 [2nd edition, 1972, pp. 237-241]. These pages contain excerpts from [[Nowela szachowa]] [Translated in 1956 by Jan JeliÅ„ski], a summary of the plot and 3 illustations by Daniel MrÃ³z. The 1972 edition contains only 1 illustration\n\n\'\'\'Translations:\'\'\'\n\nCzech: \""\'KrÃ¡lovskÃ¡ hra\' Stefana Zweiga\"" in \'\'Å achy vÅ¡ech dob a zemi\'\'. Translated by VladimÃ­r KarafiÃ¡t. Praha: PrÃ¡ce, 1975 [Edice Kotva], pp. 302-308. Contains 3 illustraions by Daniel MrÃ³z [pp. 302, 304, 308] and 2 photographs from the 1960 film \""Schachnovelle\"" starring Curd JÃ¼rgens and Mario Adorf\n\nEnglish: \""Stefan Zweig\'s \'The Royal Game\'\"" in \'\'A History of Chess\'\'. Translated by A. Wojciechowski et al. London: Abbey Library, 1972 [Revised edition 1977], pp. 257-262. Contains 3 illustrations by Daniel MrÃ³z\n\nGerman: \""Stefan Zweigs \'Schachnovelle\'\"" in \'\'Schach zu allen Zeiten\'\'. Translated by Maria Wolczacka and Malgorzata Bester. ZÃ¼rich/Frankfurt am main et al.: Stauffacher Verlag, 1967, pp. 271-277\n\n\n\n[[Category:Secondary Literature / Authors (Polish)]]",utf-8,4
5281,,37275,"\'\'\'[2011]: Botimet \""Bota Shqiptare\"", TiranÃ« [Tirana]\'\'\'\n\n\'\'Gjeniu i njÃ« nate. Miniatura historike\'\' [The Genius of One Night. Historical Miniatures]. Translated by Jorgji Doksani. Edited by Kujtim Gjonaj. 156p. This is a partial translation of  [[Sternstunden der Menschheit. Vierzehn historische Miniaturen]]\n\n\'\'\'Pasqyra e lÃ«ndÃ«s\'\'\' [Contents online]: See https://d-nb.info/1122311044/04\n \n<lst type=bracket start=1>\nGjeniu i njÃ« nate [Das Genie einer Nacht. â€œDie Marseillaiseâ€, 25. April 1792], pp. 5-52\nFjala e parÃ« qÃ« matanÃ« oqeanit [Das erste Wort Ã¼ber den Ozean. Cyrus W. Field, 28. Juli 1858], pp. 53-92\nVrapimi nÃ« pavdekÃ«si [Flucht in die Unsterblichkeit. Die Entdeckung des Pazifischen Ozeans, 25. September 1513], pp. 93-156\n</lst>\n\n\n\n\n[[Category:Historical Studies / Volumes (Albanian)]]",utf-8,5
6722,,49690,"\""Stefan Zweig und Theodor Herzel\"" in \'\'JÃ¼dische Revue\'\' [MukaÄevo, Ukraine], 3:1 [January 1938], pp. 52-54\n\n\n[[Category:Secondary Literature / Authors (German)]]",utf-8,6
7443,,59360,"A discussion of  \'\'Ungeduld des Herzens\'\' in [[Kindlers Literatur-Lexikon / Kindlers Neues Literatur-Lexikon]] [MÃ¼nchen, 1988-1992], No. 7, pp. 1133-1134 [= Neues Literatur-Lexikon]\n\n\n[[Category:Secondary Literature / Authors (German)]]",utf-8,7
5028,,35627,"\'\'\'[2000]: Ã‰ditions Hatier, Paris\'\'\'\n\nJean-Michel Gliksohn. \'\'Le Joueur d\'Ã©checs (1943). Stefan Zweig\'\'. 79/(1)p. [Profil Bac]\n\n\'\'\'Contents:\'\'\'\n\n\'\'\'[1]\'\'\'. Fiche profil, pp. 5-6\n\n\'\'\'[2]\'\'\'. Stefan Zweig, repÃ¨res biographiques, pp. 7-12\n\n\'\'\'[3]\'\'\'. PremiÃ¨re partie: RÃ©sumÃ© du \""Joueur d\'Ã©checs\"", pp. 13-22\n\n\'\'\'[4]\'\'\'. DeuxiÃ¨me partie: ProblÃ©matiques essentielles, pp. 23-77\n\n:\'\'\'[1]\'\'\'. Mirko Czentovic: un antihÃ©ros, pp. 24-29\n\n:\'\'\'[2]\'\'\'. Le personnage de M. B., pp. 30-40\n\n:\'\'\'[3]\'\'\'. Les personnages secondaires, pp. 41-46\n\n:\'\'\'[4]\'\'\'. La construction dramatique, pp. 47-53\n\n:\'\'\'[5]\'\'\'. Le temps et l\'espace, pp. 54-60\n\n:\'\'\'[6]\'\'\'. \""Le Joueur d\'Ã©checs\"" et l\'actualitÃ© politique, pp. 61-66\n\n:\'\'\'[7]\'\'\'. La signification du jeu d\'Ã©checs, pp. 67-76\n\n:\'\'\'[8]\'\'\'. Stefan Zweig dans \""Le Joueur d\'Ã©checs\"", pp. 76-77\n\n\'\'\'[5]\'\'\'. Annexes, pp. (78)-(80)\n\n:\'\'\'[1]\'\'\'. Bibliographie, p. 78\n\n:\'\'\'[2]\'\'\'. Index-Guide pour la recherche des idÃ©es, pp. 79-(80)\n\n\n\n\n\n\n\n[[Category:Secondary Literature / Authors (French)]]",utf-8,4
6735,,49848,"#REDIRECT [[GlÃ¼cksmann, Heinrich]]",utf-8,6
7327,,57933,"\""GlÃ¼ck\"" in \'\'Vom Fels zum Meer\'\' [Stuttgart], 22:7 [December 1902], p. 483\n\n\'\'\'Reprinted in:\'\'\'\n<lst type=bracket start=1>\n[[\""Was wir wollen!\"" Gedichte und Nachdichtungen]] [Krems an der Donau, 2019], No. 43, p. 54\n</lst>\n\n\n[[Category:Poetry / Individual Poems (German)]]",utf-8,7
2199,,9652,"\""Lecteur implicite et lecteur reel dans la nouvelle \'Angst\'\"" in [[Austriaca. Cahiers universitaires d\'information sur l\'Autriche]], No. 7, pp. (65)-75\n\n[[Category:Secondary Literature / Authors (French)]]",utf-8,1
5855,,42268,"\'\'\'[1953]: Calcutta Publishers, Kolkata [Calcutta]\'\'\'\n\n\'\'Godhulir Gan\'\'  [Der AmoklÃ¤ufer]. Translated from an English intermediate translation by Shantiranjan Banerji. ?p.\n\n[[Category:Fiction / Volumes (Bengali)]]\n[[Category:Fiction / Individual Stories (Bengali)]]",utf-8,5
6279,,44713,"#REDIRECT [[Goethe, Johann Wolfgang von / Essays]]",utf-8,5
6486,,47457,"\""Zu Goethes Gedichten\"" in \'\'Neue Freie Presse\'\' [Wien], 12 December 1926, pp. (1)-5\n\n\'\'\'Reprinted as:\'\'\' \""Vorrede\"" in:\n\n\'\'\'[1927]: Verlag von Philipp Reclam jun., Leipzig\'\'\'\n\n\'\'Goethes Gedichte. Eine Auswahl\'\'. Edited with a foreword by Stefan Zweig. 254/(2)p.  Illustrated. Stefan Zweig\'s \""Vorrede\"", pp. (3)-14 [Universal-Bibliothek, 6782/6784]. This volume has been frequently reprinted\n\n\'\'\'Reprinted as:\'\'\' \""Zu Goethes Gedichten. Vorrede zu meiner Auswahl von Goethes Gedichten im Verlag Philipp Reclam jun.\"" in:\n<lst type=bracket start=1>\n[[Begegnungen mit BÃ¼chern. AufsÃ¤tze und Einleitungen aus den Jahren 1902-1939]] [Frankfurt am Main, 1983], No. 4, pp. 34-(48)\n[[Begegnungen mit Menschen, BÃ¼chern, StÃ¤dten]] [Wien/Leipzig/ZÃ¼rich, 1937], No. 36, pp. (422)-431;  [Frankfurt am Main, 1955], No. 36, pp. 397-405\n\'\'Zum Thema Goethe: Sigmund Freud - Hugo von Hofmannsthal - Thomas Mann - Stefan Zweig - Franz Kafka\'\'. Frankfurt am Main: S. Fischer Verlag, 1982, pp. 83-94 [Fischer TaschenbÃ¼cher, 5716]\n</lst>\n\n\'\'\'Excerpts:\'\'\'\n<lst type=bracket start=4>\n\""Goethes Leben als schaffendes Geheimnis\"" in \'\'Der BÃ¼cherfreund\'\' [BlÃ¤tter fÃ¼r die Freunde von Reclams Universal-Bibliothek], Leipzig], 14:8 [October 1927], pp. 1-2\n\""(Zu Goethes Gedichten)\"" in \'\'Reclams Literatur-Kalender 1961\'\'. Jahrgang 7. Stuttgart: Reclam Verlag, 1960, pp. 104-105 [Portrait drawing of Stefan Zweig, p. 101]. See also the excerpt in French: \""La PoÃ©sie de Goethe\"" [Translated by Alzir Hella] in \'\'Les Nouvelles littÃ©raires, artistiques et scientifiques\'\' [Paris], 27:1155 [20 October 1949], p. 6\n</lst>\n\n\n[[Category:Forewords and Afterwords]]\n[[Category:Essays / Individual Essays (German)]]",utf-8,6
5792,,40667,"\""La poesÃ­a de Goethe\"" [Zu Goethes Gedichten] in:\n<lst type=bracket start=1>\n[[Hombres, libros y ciudades]] [Barcelona, 1963], No. 36, pp. (364)-371 [Translated by the Editorial Juventud]. Here the essay is entitled: \""Notas a una ediciÃ³n de poesÃ­as de Goethe (PrÃ³logo a una selecciÃ³n de poesÃ­as de Goethe publicada por la editorial de Philipp Reclam)\"" [Zu Goethes Gedichten (Vorrede zu meiner Auswahl von Goethes Gedichten im Verlag von Philipp Reclam jun.)]\n[[La pasiÃ³n creadora]] [Ciudad de MÃ©xico, 1994], No. 5, pp. 95-103 [Translated by Alfredo Cahn]. Here entitled: \""La poesÃ­a de Goethe\""\n[[La pasiÃ³n creadora. Artistas, poetas, novelistas y crÃ­ticos]] [Buenos Aires, 1941], No. 4, pp. (103)-114 [Translated by Alfredo Cahn]. Here entitled: \""La poesÃ­a de Goethe\""\n</lst>\n\n\'\'\'See:\'\'\'  [[Begegnungen mit Menschen, BÃ¼chern, StÃ¤dten]] [Wien/Leipzig/ZÃ¼rich, 1937], No. 36, pp. (422)-431\n\n\n[[Category:Essays / Individual Essays (Spanish)]]",utf-8,5
6208,,44714,"#REDIRECT [[Goethe, Johann Wolfgang von / Essays]]",utf-8,5
6723,,49696,"\'\'\'[1966]: Olamenu, Tel Aviv\'\'\'\n\n\""Wiener Juden in der Welt\"" in \'\'Geschichte der Juden in Wien: Ein Gedenkbuch\'\' [Edited by Hugo Gold. 158p. Illustrated], pp. (135)-156. Portrait of Stefan Zweig, p. 61. Bibliography, pp. 157-158. See: [[Geschichte der Juden in Ã–sterreich]] [Tel Aviv, 1971]\n\n\n[[Category:Secondary Literature / Authors (German)]]",utf-8,6
6136,,43029,"\'\'\'[1963]: Farlag Hamenora / Hamenoire [Hamenora Publishing House], TÄ“l-Ä€vÃ®v [Tel Aviv]\'\'\'\n\n\""Stefan Zweig\"" in \'\'Fun á¹¿elá¹­-á¸³á¹¿al : (á¸³leyne eseyen á¹¿egn groyse shrayber)\'\'  [From the Springs of the World. (Short Essays on Great Writers)]. 284p. See pp. 219-224\n\n\'\'\'[2009]: National Yiddish Book Center, Amherst, MA\'\'\'\n\n\""Stefan Zweig\"" in \'\'Fun á¹¿elá¹­-á¸³á¹¿al. á¸²leyne eseyen á¹¿egn groyse shrayber\'\' [From the Springs of the World. Short Essays on Great Writers]. 288p. [Steven Spielberg Digital Yiddish library, 06505]\n\nPublished online:\n\nhttps://www.yiddishbookcenter.org/collections/yiddish-books/spb-nybc206505/goldkorn-yitshak-fun-velt-kval-kleyne-eseyen-vegn-groyse-shrayber\n\nhttps://ia800206.us.archive.org/14/items/nybc206505/nybc206505.pdf\n\n\n[[Category:Secondary Literature / Authors (Yiddish)]]",utf-8,5
2803,,15981,"\""Erasmus: Stefan Zweig\'s Alter-Ego\"" in [[Stefan Zweig Reconsidered. New Perspectives on his Literary and Biographical Writings]] [2007], No. 2, pp. (7)-30\n\n[[Category:Secondary Literature / Authors (English)]]",utf-8,2
2034,,60098,"\'\'Golos zhenshchiny\'\' [A Woman\'s Voice]. An opera triptych based on three literary pieces. Directed by Alla Chepinoga. Music conductor Valery Kritskov. Performance artist and costume designer Lyubov Shepeta. Premiere performance on 16 December 2010 in the Kolobov Novaya Opera Theatre of Moscow\n\n\'\'\'Monooperas:\'\'\'\n<lst type=bracket start=1>\nNezhnost\' [Tenderness]. Music and libretto by Vitaly Gubarenko. Based on the novella \""La Tendresse\"" by Henri Barbusse.  Sung by Olga Ionova, Elena Mitrakova, Elena Terent\'eva and Olga Terent\'eva\n\nPismo neznakomki [Letter from an Unknown Woman]. Music and libretto by Antonio Spadavekkia. Based on \""Brief einer Unbekannten\"" by Stefan Zweig. Sung  by Tatiana Smirnova,Valeria Pfister and Anastasia Bibicheva\n\nOzhidanie [Waiting]. Music and libretto by  Mikael Tariverdiev. Based on the poem \""Ozhidanie\"" by Robert Rozhdestvenskii. Sung by Marina Efanova and Ekaterina Kichigina\n</lst>\n\n\n[[Category:Fiction / Individual Stories (Russian)]]",utf-8,7
6515,,48185,"\""Good Going Oma Sharma\"" in \'\'Amazon India \'\'[New Delhi], 02 February 2019\n\n\'\'\'Published online:\'\'\'\n\nhttps://www.amazon.in/Kaaljayi-Kahaniyan-Stefan-Swaig/dp/B07MTY3WKP\n\nhttps://www.amazon.in/Kaaljayi-Kahaniyan-Stefan-Swaig/product-reviews/B07MTY3WKP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews\n\nThis is a brief review of the Hindi collection [[KÄlajayÄ« kahÄniyÄmÌ]] [Classical Stories]. Translated by OmÄ ÅšarmÄ [Oma Sharma] from the respective English intermediate translations of \""Brennendes Geheimnis\"", \""Brief einer Unbekannten\"", and \""Buchmendel\"". Panchkula: Ä€dhÄra PrakÄÅ›ana [Aadhar Prakashan Pvt. Ltd.], 2019\n\n\n\n[[Category:Secondary Literature / Titles (English)]]",utf-8,6
6274,,55581,"#REDIRECT [[Gorki, Maxim / An Maxim Gorki]]",utf-8,7
2722,,55594,"\""An Maxim Gorki\"" in \'\'Prager Presse\'\' [Prag], 25 March 1928, Dichtung und Welt, No. 13, pp. II-III\n\n\'\'\'Expanded version\'\'\' [Delivered as an address in the Berliner Piscator-BÃ¼hne, 28 March 1928] reprinted in:\n<lst type=bracket start=1>\n[[Briefe an Freunde]] [Frankfurt am main, 1978 and 1984], pp. 186-189\n[[Maxim Gorki - Stefan Zweig. Briefwechsel]] [Leipzig, 1971 and 1980 / Frankfurt am Main, 1974]: 1971 edition, pp. 58-61; 1974 edition, pp. 68-72; 1980 edition, pp. 54-57\n</lst>\n\'\'\'Excerpt:\'\'\'\n\""Das Zitat\"" in \'\'Berliner Zeitung\'\' [Berlin], 3 November 1983, p. 9 [Contains a photograph of Zweig and a woodcut by Frans Masereel from the cycle \""Jeunesse\""]\n\n\'\'\'Translations:\'\'\'\n\n\'\'\'Russian:\'\'\' \""Pisateli SSSR i zapada: Maksimu Gor\'komu Stefan Tsveig\"" in [1]. \'\'Izvestiia\'\' [Moskva/Leningrad], 29 March 1928. [2].  Il\'ia A. Gruzdev. \'\'Sovremennyi zapad o Gor\'kom. Materialy k voprosu ob otsenke Gor\'kogo v zarubezhnykh literaturakh\'\'. Leningrad: Priboi, 1930, pp. 178-180 //  \""Maksimu Gor\'komu Stefan Tsveig\"" [Translated by N. N. Zhegalov] in [3]. \'\'Perepiska A. M. Gor\'kogo s zarubezhnymi literatorami\'\'. Edited by N. N. Zhegalov et al. Moskva: Akademiia Nauk SSSR, 1960, pp. 28-29 [Institut mirovoi literatury. Arkhiv A. M. Gor\'kogo, 8] //   \""Neissiakaemyi istochnik liubvi k cheloveku\"" in [4].  \'\'Sovetskaia Rossiia\'\' [Moskva], 28 March 1968\n\n[[Category:Essays / Individual Essays (German)]]",utf-8,7
7219,,55637,"\""Das Werk der Artamonows\"" in \'\'Neue Freie Presse\'\' [Wien], 19 May 1927, pp. (1)-2. This is a review of: Maxim Gorki. \'\'Das Werk der Artamonows\'\'. Translated by Klara Brauner. Berlin: Malik-Verlag, 1927\n\n\'\'\'Reprinted in:\'\'\'\n<lst type=bracket start=4>\n[[Begegnungen mit BÃ¼chern. AufsÃ¤tze und Einleitungen aus den Jahren 1902-1939]] [Frankfurt am Main, 1983], No. 35, pp. 229-(234)\n\'\'Mit der Menschheit auf du und du: Schriftsteller der Welt Ã¼ber Gorki\'\'. Edited by Ralf SchrÃ¶der. Berlin: Verlag Kultur und Fortschritt, 1968, pp. 191-196\n</lst>\n\'\'\'Translations:\'\'\'\n\n\'\'\'Chinese:\'\'\' \""Tan Gaoerji de  \'A\'erdamoruofu de shiye\'\"" in [1]. [[Ciweige sanwen jingxuan]] [Beijing, 1997], No. 27, pp. 250-255. [2].  [[Ciweige wenji]] [Taiyuan/Xi\'an, 1998], Vol. 6, No. 23, pp. 167-172\n\n\'\'\'Russian:\'\'\'  \""Delo Artamonovykh\"" in Il\'ia A. Gruzdev. \'\'Sovremennyi zapad o Gor\'kom. Materialy k voprosu ob otsenke Gor\'kogo v zarubezhnykh literaturakh\'\'. Leningrad: Priboi, 1930, pp. 144-148\n\n[[Category:Essays / Individual Essays (German)]]\n{{DEFAULTSORTKEY:Gorki, Maxim / Werk der Artamonows}}",utf-8,7
4415,,47429,"#REDIRECT [[Gorki, Maxim / Forewords]]",utf-8,6
7217,,55579,"#REDIRECT [[Gorki, Maxim / An Maxim Gorki]]",utf-8,7
4411,,55592,"\'\'\'[1931]: Insel-Verlag, Leipzig / Josef Singer Verlag A.-G., Berlin\'\'\'\n\n\""EinfÃ¼hrung\"" [Stefan Zweig] in Maxim Gorki. \'\'ErzÃ¤hlungen\'\'. Foreword by Stefan Zweig. Translated from Russian by Arthur Luther. 302p. \""EinfÃ¼hrung\"", pp. 5-16\n\n\'\'\'Translation:\'\'\'\n\n\'\'\'Arabic:\'\'\'  MÄksÄ«m JÅ«rkÄ« [Maxim Gorky]. \'\'Al-SÄqiá¹­Å«n\'\' [Creatures That Once Were Men]. Foreword by Stefan Zweig. Translated by FuÊ¾Äd AyyÅ«b. 398p. Illustrated.   Dimashq [Damascus]: DÄr al-Yaqáº“ah al-Ê¿Arabiyyah li-l-TaÊ¾lÄ«f waÊ¾l-Tarjamah waÊ¾l-Nashr bi-SÅ«riyyah, 1950  [Pearls of World Literature, 8]\n\n\n\'\'\'[1948]: Insel-Verlag, Leipzig\'\'\'\n\n\""Nachwort\"" [Stefan Zweig], in: Maxim Gorki. \'\'ErzÃ¤hlungen\'\'. Afterword by Stefan Zweig. Translated from Russian by Arthur Luther. 275p. \""Nachwort\"", pp. 264-274\n\n\n\'\'\'[1984]: Insel-Verlag, Frankfurt am Main\'\'\'\n\n\""EinfÃ¼hrung\"" [Stefan Zweig] in: Maxim Gorki. \'\'Der Landstreicher und andere ErzÃ¤hlungen\'\' [The Tramp and Other Stories]. Introduction by Stefan Zweig. Translated from Russian by Arthur Luther. Illustrations by AndrÃ¡s Karakas. 309p. 2nd reprint, 1986. 3rd reprint, 1988 [Insel Taschenbuch, 749]. \""EinfÃ¼hrung\"", pp. 9-21\n\n\n\'\'\'[1998]: Insel Verlag, Frankfurt am Main\'\'\'\n\n\""EinfÃ¼hrung\"" [Stefan Zweig] in: Maxim Gorki. \'\'Der Landstreicher und andere ErzÃ¤hlungen\'\' [The Tramp and Other Stories]. Introduction by Stefan Zweig. Translated from Russian by Arthur Luther. Illustrations. by Theodor Eberle. 310p. First edition [Insel Taschenbuch, 2219]. \""EinfÃ¼hrung\"", pp. 9-21. Reprinted 2006\n\n[[Category:Forewords and Afterwords]]\n[[Category:Essays / Individual Essays (German)]]",utf-8,7
